loan_id,loan_amount,interest_rate,term_months,grade,purpose,annual_income,dti_ratio,home_ownership,employment_length,default
4344,9000.0,12.49,36,B,debt_consolidation,135000.0,1.86,MORTGAGE,5 years,0
8086,9000.0,7.89,36,A,debt_consolidation,46000.0,29.01,MORTGAGE,10+ years,0
4280,5100.0,18.06,36,D,car,25056.0,7.76,RENT,2 years,0
10765,24000.0,14.99,36,C,debt_consolidation,60917.61,27.17,RENT,10+ years,1
10157,3850.0,7.99,36,A,debt_consolidation,45000.0,22.05,RENT,1 year,0
4454,24250.0,10.99,36,B,debt_consolidation,123000.0,7.66,MORTGAGE,10+ years,0
5336,7200.0,11.14,36,B,debt_consolidation,41200.0,19.34,RENT,5 years,0
9137,28000.0,8.39,36,A,debt_consolidation,119000.0,13.92,OWN,7 years,0
3730,25275.0,16.29,60,D,debt_consolidation,60000.0,10.56,MORTGAGE,Unknown,0
10901,13000.0,16.78,60,C,debt_consolidation,96000.0,17.03,RENT,10+ years,0
8218,14000.0,7.99,36,A,debt_consolidation,60500.0,22.42,MORTGAGE,10+ years,0
9905,16000.0,22.99,60,F,credit_card,60000.0,23.82,RENT,2 years,1
7300,7200.0,7.99,36,A,home_improvement,202000.0,19.4,MORTGAGE,9 years,1
2118,6000.0,12.69,36,C,debt_consolidation,56000.0,22.7,MORTGAGE,10+ years,1
925,5600.0,15.05,36,C,home_improvement,255000.0,15.24,MORTGAGE,10+ years,0
6868,25600.0,11.67,36,B,debt_consolidation,115000.0,18.68,MORTGAGE,9 years,0
2265,8000.0,13.99,36,C,debt_consolidation,24000.0,11.05,OWN,4 years,1
6794,14000.0,12.99,36,B,debt_consolidation,70000.0,16.65,RENT,3 years,0
33,10000.0,15.31,36,C,credit_card,40000.0,29.34,RENT,6 years,0
7460,11200.0,5.79,36,A,credit_card,180000.0,21.77,RENT,3 years,0
5358,30000.0,8.18,36,B,small_business,120000.0,19.1,MORTGAGE,3 years,0
5417,3500.0,9.99,36,B,debt_consolidation,64000.0,16.95,MORTGAGE,10+ years,0
9192,24625.0,19.99,36,E,debt_consolidation,240000.0,10.31,MORTGAGE,4 years,0
5416,25000.0,10.99,60,B,credit_card,120000.0,12.62,RENT,10+ years,1
6597,12000.0,11.47,36,B,debt_consolidation,63600.0,29.25,RENT,10+ years,0
5223,14000.0,8.24,36,B,debt_consolidation,60000.0,12.74,MORTGAGE,6 years,0
4195,12500.0,16.99,60,D,debt_consolidation,25000.0,20.88,MORTGAGE,6 years,1
3038,35000.0,17.86,36,D,debt_consolidation,225000.0,18.36,MORTGAGE,10+ years,0
3169,14800.0,17.09,60,D,debt_consolidation,37000.0,11.55,OWN,10+ years,1
5455,1000.0,8.99,36,B,debt_consolidation,33685.0,4.88,OWN,Unknown,0
7119,2800.0,11.49,36,B,other,27560.0,23.38,OWN,10+ years,0
7882,3500.0,6.67,36,A,credit_card,39002.0,8.49,MORTGAGE,5 years,0
10733,3350.0,11.67,36,B,home_improvement,62000.0,27.02,MORTGAGE,10+ years,0
3245,13425.0,19.99,36,D,debt_consolidation,32000.0,23.67,RENT,< 1 year,0
2374,1000.0,12.59,36,C,medical,60000.0,12.69,OWN,10+ years,0
8991,3200.0,5.32,36,A,home_improvement,110000.0,15.91,MORTGAGE,3 years,1
6472,13650.0,10.25,36,B,debt_consolidation,45760.0,13.98,RENT,8 years,0
9703,7575.0,24.49,36,E,medical,32000.0,27.46,OWN,Unknown,1
2915,20000.0,17.47,60,D,credit_card,28479.12,9.36,RENT,8 years,0
216,7200.0,14.99,36,C,debt_consolidation,56160.0,6.58,RENT,9 years,0
10377,2500.0,11.44,36,B,credit_card,30000.0,26.84,OWN,3 years,0
8708,6000.0,6.03,36,A,debt_consolidation,88000.0,19.72,MORTGAGE,8 years,1
7693,4500.0,5.42,36,A,credit_card,48000.0,1.05,MORTGAGE,Unknown,0
2067,9000.0,13.99,36,C,debt_consolidation,75000.0,2.67,RENT,Unknown,0
3818,8725.0,17.57,36,D,debt_consolidation,21840.0,32.25,RENT,2 years,1
2772,32450.0,13.33,60,C,debt_consolidation,83000.0,19.75,MORTGAGE,8 years,0
8562,10000.0,7.59,36,A,debt_consolidation,75000.0,9.14,MORTGAGE,10+ years,0
937,28000.0,14.08,60,C,credit_card,190000.0,9.32,MORTGAGE,1 year,1
11110,7000.0,7.99,36,A,debt_consolidation,65000.0,9.08,RENT,< 1 year,0
10044,7200.0,13.99,36,C,credit_card,52000.0,7.64,RENT,3 years,1
9168,12000.0,23.99,60,E,debt_consolidation,30000.0,26.52,RENT,10+ years,1
2283,8700.0,14.65,36,C,debt_consolidation,45000.0,5.33,RENT,1 year,0
6591,9600.0,9.17,36,B,debt_consolidation,55000.0,9.93,MORTGAGE,10+ years,1
1040,20000.0,15.31,36,C,debt_consolidation,54887.28,22.41,RENT,4 years,0
5599,5600.0,11.49,36,B,debt_consolidation,40000.0,11.43,RENT,4 years,0
4116,5000.0,16.29,36,D,credit_card,50000.0,38.02,OWN,2 years,1
7463,18000.0,6.92,36,A,credit_card,120000.0,14.86,MORTGAGE,2 years,0
38,5500.0,15.31,36,C,debt_consolidation,20000.0,21.0,OWN,< 1 year,1
9845,30000.0,24.89,60,F,debt_consolidation,71278.0,21.67,RENT,7 years,0
2198,15000.0,12.62,60,C,small_business,70000.0,14.05,MORTGAGE,5 years,0
552,3000.0,14.52,36,C,debt_consolidation,41000.0,0.0,RENT,10+ years,0
7025,24000.0,10.99,36,B,debt_consolidation,185000.0,3.08,RENT,3 years,0
2884,19575.0,16.99,36,D,debt_consolidation,88800.0,30.82,MORTGAGE,10+ years,0
8980,12800.0,6.89,36,A,credit_card,51000.0,16.31,RENT,10+ years,0
9708,11875.0,18.2,36,E,debt_consolidation,27000.0,30.8,RENT,4 years,1
8743,8000.0,7.9,36,A,credit_card,49000.0,15.45,RENT,3 years,0
9458,11225.0,19.99,36,E,debt_consolidation,31200.0,8.35,MORTGAGE,< 1 year,0
9308,16000.0,18.25,60,E,debt_consolidation,78000.0,29.77,RENT,8 years,1
2789,10000.0,16.78,36,C,debt_consolidation,61500.0,13.89,RENT,10+ years,0
1974,25000.0,12.99,36,C,debt_consolidation,99580.0,17.25,MORTGAGE,9 years,0
9954,3500.0,28.14,36,G,debt_consolidation,44000.0,19.53,RENT,3 years,1
851,8000.0,12.29,36,C,moving,52000.0,15.21,RENT,8 years,0
4814,4000.0,9.16,36,B,debt_consolidation,62900.0,9.37,RENT,9 years,0
10643,15000.0,8.9,36,A,debt_consolidation,92000.0,15.48,MORTGAGE,9 years,0
10603,9700.0,16.99,36,D,home_improvement,60000.0,9.1,MORTGAGE,10+ years,0
6204,15000.0,10.99,36,B,debt_consolidation,100000.0,16.63,MORTGAGE,10+ years,0
2968,33300.0,17.14,36,D,debt_consolidation,230000.0,18.29,MORTGAGE,2 years,0
10448,1500.0,11.49,36,B,other,30000.0,1.32,RENT,10+ years,1
4863,12000.0,11.14,36,B,debt_consolidation,55000.0,23.8,MORTGAGE,10+ years,0
1920,24000.0,14.65,36,C,debt_consolidation,80000.0,15.29,MORTGAGE,5 years,0
4850,5000.0,11.49,36,B,debt_consolidation,60000.0,24.0,RENT,4 years,1
1072,15000.0,12.74,36,C,debt_consolidation,70000.0,16.73,RENT,10+ years,0
7499,15000.0,6.72,36,A,debt_consolidation,327000.0,4.01,RENT,10+ years,0
11093,15000.0,9.17,36,B,credit_card,187000.0,13.18,RENT,2 years,0
5997,4500.0,10.91,36,B,debt_consolidation,39996.0,11.73,RENT,7 years,0
7286,15000.0,6.49,36,A,debt_consolidation,74400.0,27.55,OWN,5 years,1
2524,8000.0,12.99,36,C,debt_consolidation,40000.0,9.01,RENT,3 years,1
6344,16000.0,14.09,36,B,debt_consolidation,36000.0,22.6,RENT,6 years,0
10124,2000.0,18.99,36,E,debt_consolidation,24000.0,21.9,RENT,10+ years,0
8000,3500.0,6.97,36,A,major_purchase,78000.0,9.62,RENT,6 years,0
8437,24000.0,7.59,36,A,debt_consolidation,71000.0,29.08,MORTGAGE,1 year,0
545,18000.0,13.33,60,C,debt_consolidation,110000.0,15.9,OWN,6 years,1
4473,20000.0,10.75,60,B,credit_card,77000.0,32.93,MORTGAGE,2 years,0
9443,3600.0,18.99,36,E,debt_consolidation,50000.0,33.99,RENT,7 years,0
2050,10000.0,14.99,36,C,debt_consolidation,75000.0,26.94,MORTGAGE,4 years,1
967,9600.0,12.29,36,C,other,42000.0,26.11,RENT,10+ years,0
5143,12000.0,12.12,36,B,debt_consolidation,45000.0,18.41,RENT,10+ years,0
4721,6000.0,11.49,36,B,debt_consolidation,63856.0,17.55,RENT,6 years,1
1758,17050.0,13.68,36,C,debt_consolidation,38579.0,27.15,MORTGAGE,10+ years,0
5101,2500.0,11.49,36,B,vacation,270000.0,9.18,MORTGAGE,3 years,0
4147,6400.0,15.61,36,D,moving,40000.0,21.18,RENT,4 years,0
10676,30000.0,7.89,36,A,credit_card,117000.0,28.53,MORTGAGE,10+ years,0
3569,5000.0,16.99,36,D,debt_consolidation,30000.0,34.28,RENT,< 1 year,1
7488,7200.0,6.89,36,A,debt_consolidation,17425.0,12.88,MORTGAGE,8 years,0
9983,10500.0,25.99,60,G,small_business,126360.0,1.7,RENT,6 years,0
9148,10200.0,6.03,36,A,debt_consolidation,85000.0,24.78,MORTGAGE,2 years,0
7725,4500.0,5.32,36,A,debt_consolidation,50000.0,20.69,MORTGAGE,6 years,0
3674,28200.0,16.99,60,D,home_improvement,56400.0,13.02,MORTGAGE,3 years,0
6,16000.0,11.99,36,C,debt_consolidation,65000.0,29.52,RENT,10+ years,0
2340,19475.0,12.29,36,C,debt_consolidation,58000.0,19.57,OWN,10+ years,0
6534,6000.0,10.49,36,B,home_improvement,50000.0,28.61,MORTGAGE,10+ years,1
9686,35000.0,19.48,36,E,credit_card,90000.0,13.24,MORTGAGE,8 years,1
1964,15000.0,12.62,60,C,credit_card,35000.0,27.42,MORTGAGE,4 years,0
25,7400.0,15.31,36,C,home_improvement,85000.0,20.77,MORTGAGE,6 years,0
1582,7825.0,15.99,36,C,debt_consolidation,21800.0,25.67,RENT,3 years,0
8956,8000.0,6.62,36,A,credit_card,70000.0,17.78,MORTGAGE,10+ years,1
8962,8000.0,6.24,36,A,debt_consolidation,91500.0,18.22,MORTGAGE,10+ years,0
280,10000.0,13.98,36,C,debt_consolidation,42000.0,10.86,MORTGAGE,5 years,0
7024,21000.0,11.49,36,B,debt_consolidation,46500.0,19.19,RENT,4 years,0
4209,18000.0,17.86,60,D,credit_card,90000.0,11.53,MORTGAGE,3 years,1
2316,14000.0,14.99,60,C,major_purchase,75000.0,7.54,RENT,1 year,1
6956,10625.0,13.67,36,B,credit_card,35000.0,18.62,MORTGAGE,6 years,0
4717,12800.0,10.16,36,B,debt_consolidation,51200.0,20.2,RENT,< 1 year,1
10602,13000.0,7.99,36,A,debt_consolidation,185000.0,14.44,MORTGAGE,10+ years,0
3872,25000.0,15.99,60,D,credit_card,70000.0,25.37,MORTGAGE,7 years,0
199,5500.0,13.68,36,C,home_improvement,140000.0,7.31,MORTGAGE,10+ years,0
3017,35000.0,16.29,36,D,debt_consolidation,125000.0,29.41,MORTGAGE,10+ years,0
11041,8000.0,12.49,36,B,home_improvement,33300.0,2.41,MORTGAGE,10+ years,0
9642,5775.0,26.24,36,E,debt_consolidation,9061.0,39.43,RENT,Unknown,1
6967,23750.0,10.64,60,B,home_improvement,66000.0,15.02,MORTGAGE,7 years,0
4984,5000.0,11.48,36,B,home_improvement,100000.0,19.84,MORTGAGE,10+ years,0
5515,21000.0,8.24,36,B,debt_consolidation,125000.0,14.66,MORTGAGE,10+ years,1
6633,23750.0,8.39,36,B,debt_consolidation,54000.0,26.49,OWN,10+ years,0
3050,17700.0,16.55,60,D,debt_consolidation,85000.0,31.27,RENT,10+ years,1
7970,11000.0,8.9,36,A,debt_consolidation,32000.0,14.14,OWN,3 years,0
4631,12000.0,11.99,36,B,debt_consolidation,110000.0,31.25,MORTGAGE,10+ years,0
5732,8000.0,11.39,36,B,debt_consolidation,60000.0,17.16,MORTGAGE,10+ years,0
10058,15000.0,11.49,36,B,credit_card,250000.0,18.24,MORTGAGE,10+ years,0
6854,15500.0,13.11,36,B,debt_consolidation,66000.0,14.8,RENT,2 years,0
586,12500.0,13.99,36,C,home_improvement,98600.0,13.07,MORTGAGE,1 year,0
7662,8400.0,5.93,36,A,credit_card,88000.0,17.47,MORTGAGE,< 1 year,0
10395,7200.0,9.44,36,B,home_improvement,67000.0,9.99,MORTGAGE,< 1 year,0
3272,35000.0,17.97,36,D,debt_consolidation,97000.0,13.44,OWN,8 years,0
5473,15000.0,9.16,36,B,debt_consolidation,102420.0,11.47,RENT,1 year,0
142,17425.0,14.08,60,C,other,40000.0,19.98,RENT,2 years,1
3408,10000.0,20.0,60,D,debt_consolidation,32000.0,34.02,MORTGAGE,10+ years,1
906,14700.0,12.74,60,C,credit_card,60000.0,21.72,OWN,10+ years,0
1915,25000.0,13.99,36,C,credit_card,70000.0,10.78,RENT,6 years,0
10288,17000.0,19.42,36,D,debt_consolidation,112000.0,18.24,OWN,10+ years,0
6391,7500.0,11.55,36,B,debt_consolidation,78000.0,23.09,MORTGAGE,8 years,1
6200,28000.0,10.15,36,B,home_improvement,140000.0,12.56,MORTGAGE,9 years,0
3611,24000.0,19.53,60,D,debt_consolidation,58135.69,27.04,OWN,10+ years,1
6392,21000.0,11.53,36,B,credit_card,63860.0,32.12,OWN,Unknown,0
1877,9000.0,14.08,36,C,other,75000.0,0.0,RENT,3 years,0
7126,33000.0,9.75,60,B,debt_consolidation,120000.0,14.93,RENT,6 years,1
9554,5000.0,22.91,36,E,other,27400.0,17.48,RENT,1 year,1
8637,7000.0,6.99,36,A,debt_consolidation,39000.0,12.25,RENT,2 years,0
5671,5000.0,10.49,36,B,debt_consolidation,24000.0,7.9,OWN,< 1 year,0
8831,11500.0,6.49,36,A,debt_consolidation,82000.0,10.92,RENT,1 year,0
10151,20000.0,11.49,36,B,credit_card,90000.0,23.37,MORTGAGE,3 years,0
2432,7650.0,14.99,36,C,debt_consolidation,50000.0,6.46,OWN,7 years,0
4803,15000.0,9.67,60,B,home_improvement,100000.0,18.43,MORTGAGE,10+ years,0
202,10000.0,13.59,36,C,major_purchase,62000.0,13.36,OWN,< 1 year,1
10277,7000.0,9.75,36,B,medical,48000.0,18.25,RENT,2 years,0
1653,8275.0,14.08,36,C,home_improvement,36500.0,27.0,MORTGAGE,< 1 year,1
8845,20000.0,6.89,36,A,credit_card,80000.0,29.4,MORTGAGE,3 years,1
7655,4000.0,6.49,36,A,car,66917.0,11.28,RENT,10+ years,0
5857,21000.0,12.49,60,B,debt_consolidation,85000.0,11.18,RENT,10+ years,0
5095,25000.0,9.17,60,B,debt_consolidation,82000.0,8.47,MORTGAGE,10+ years,0
10312,16000.0,13.35,36,C,credit_card,60000.0,15.17,RENT,2 years,0
5742,25000.0,11.12,36,B,debt_consolidation,75689.0,10.05,MORTGAGE,10+ years,0
5199,15000.0,9.93,60,B,debt_consolidation,57000.0,28.52,RENT,10+ years,0
1698,7000.0,15.61,36,C,credit_card,185000.0,23.8,MORTGAGE,10+ years,0
1638,2550.0,12.99,36,C,debt_consolidation,32500.0,27.88,RENT,2 years,1
9205,35000.0,24.49,36,E,other,100900.0,16.7,RENT,10+ years,1
6887,5600.0,10.91,36,B,debt_consolidation,30000.0,19.81,RENT,< 1 year,0
1881,11875.0,17.27,36,C,debt_consolidation,75000.0,13.73,RENT,10+ years,0
9726,21000.0,19.99,36,E,debt_consolidation,60000.0,31.56,RENT,2 years,1
4995,20000.0,12.49,60,B,credit_card,47500.0,28.66,MORTGAGE,10+ years,1
10847,4800.0,12.29,36,C,home_improvement,120000.0,26.26,MORTGAGE,1 year,0
7476,25000.0,5.32,36,A,major_purchase,195000.0,5.4,MORTGAGE,4 years,0
5458,8400.0,9.17,36,B,credit_card,30000.0,26.64,MORTGAGE,6 years,0
1159,25000.0,15.31,36,C,debt_consolidation,104000.0,24.45,RENT,10+ years,1
1198,23000.0,12.29,36,C,debt_consolidation,50000.0,24.39,RENT,< 1 year,1
9512,7375.0,24.74,36,E,debt_consolidation,36000.0,34.7,MORTGAGE,10+ years,1
3506,4000.0,14.83,60,D,medical,45000.0,16.19,RENT,1 year,0
546,25000.0,12.99,60,C,debt_consolidation,108000.0,22.06,MORTGAGE,Unknown,0
7216,6500.0,8.18,36,B,credit_card,27000.0,25.16,RENT,10+ years,1
10196,35000.0,13.98,36,C,debt_consolidation,99000.0,12.28,MORTGAGE,10+ years,0
547,21000.0,12.99,36,C,debt_consolidation,87000.0,18.97,MORTGAGE,6 years,0
948,12000.0,12.79,36,C,debt_consolidation,38500.0,25.0,RENT,9 years,1
10493,11000.0,5.32,36,A,credit_card,138000.0,10.37,MORTGAGE,2 years,0
7208,13000.0,11.44,36,B,debt_consolidation,120000.0,25.13,MORTGAGE,9 years,0
10480,10000.0,16.29,36,D,debt_consolidation,58500.0,18.89,RENT,7 years,0
10737,2175.0,21.49,36,D,debt_consolidation,11280.0,33.51,RENT,Unknown,0
8252,6000.0,5.32,36,A,debt_consolidation,72000.0,17.08,MORTGAGE,5 years,0
2713,15000.0,14.31,60,C,debt_consolidation,149760.0,3.06,RENT,5 years,1
10397,24000.0,9.99,60,B,credit_card,74000.0,12.43,OWN,2 years,0
5163,18000.0,9.99,36,B,debt_consolidation,90000.0,14.07,MORTGAGE,2 years,0
3560,15050.0,16.99,60,D,debt_consolidation,71000.0,18.73,MORTGAGE,10+ years,1
2169,8400.0,13.98,36,C,debt_consolidation,83000.0,11.28,MORTGAGE,4 years,0
8031,24000.0,6.62,36,A,debt_consolidation,85000.0,13.2,MORTGAGE,5 years,0
10779,8500.0,12.69,36,C,credit_card,43000.0,13.54,RENT,2 years,0
10170,2000.0,16.91,36,C,home_improvement,103000.0,28.35,MORTGAGE,2 years,0
2556,35000.0,12.29,60,C,credit_card,87000.0,20.57,MORTGAGE,10+ years,1
2240,8000.0,14.65,36,C,credit_card,32000.0,14.87,RENT,9 years,1
2478,35000.0,14.85,60,C,debt_consolidation,75000.0,17.42,MORTGAGE,6 years,0
4755,10000.0,11.39,36,B,debt_consolidation,39000.0,25.63,MORTGAGE,10+ years,1
2472,18000.0,16.2,36,C,debt_consolidation,45000.0,23.52,MORTGAGE,5 years,0
6911,10000.0,10.99,36,B,debt_consolidation,65000.0,20.28,MORTGAGE,< 1 year,0
2219,8150.0,13.98,36,C,debt_consolidation,94000.0,7.72,RENT,7 years,0
8393,12000.0,8.49,36,A,debt_consolidation,54000.0,8.36,RENT,10+ years,0
3133,30250.0,17.86,36,D,debt_consolidation,108000.0,19.46,RENT,1 year,0
10681,14150.0,13.67,36,C,debt_consolidation,37850.0,28.0,MORTGAGE,2 years,0
8628,14000.0,6.24,36,A,credit_card,42000.0,19.11,RENT,2 years,0
2676,5000.0,13.99,36,C,other,93000.0,12.3,OWN,4 years,0
4665,10200.0,9.17,36,B,debt_consolidation,87000.0,19.84,MORTGAGE,5 years,1
40,20000.0,12.79,36,C,debt_consolidation,50000.0,15.65,MORTGAGE,2 years,0
1232,21600.0,17.1,60,C,debt_consolidation,65889.0,16.38,MORTGAGE,10+ years,0
3435,10475.0,16.29,36,D,credit_card,26200.0,26.89,MORTGAGE,3 years,0
2525,7850.0,13.99,36,C,moving,19680.0,14.45,RENT,3 years,0
4057,12000.0,18.25,36,D,debt_consolidation,57000.0,33.94,RENT,5 years,0
7058,15000.0,11.53,36,B,debt_consolidation,54000.0,29.53,RENT,10+ years,0
10496,13000.0,10.62,36,B,debt_consolidation,52809.12,7.45,RENT,10+ years,0
9803,8925.0,23.13,36,F,other,42500.0,46.93,RENT,8 years,1
575,10000.0,14.99,60,C,debt_consolidation,50000.0,6.17,MORTGAGE,5 years,0
1800,8400.0,14.65,36,C,credit_card,27040.0,10.39,RENT,2 years,1
630,10000.0,12.39,60,C,major_purchase,85000.0,37.9,MORTGAGE,10+ years,0
10664,11200.0,14.49,36,C,debt_consolidation,48000.0,23.83,RENT,7 years,0
3901,23900.0,16.55,60,D,credit_card,52000.0,27.39,OWN,1 year,0
10442,2250.0,7.99,36,A,home_improvement,85000.0,20.6,MORTGAGE,< 1 year,0
4832,10000.0,9.67,36,B,major_purchase,84000.0,26.96,MORTGAGE,4 years,1
10618,5000.0,12.99,36,C,credit_card,79768.33,9.96,MORTGAGE,4 years,0
528,35000.0,15.05,60,C,debt_consolidation,210000.0,11.9,MORTGAGE,3 years,0
4786,8400.0,9.67,36,B,debt_consolidation,95000.0,32.48,MORTGAGE,10+ years,0
4747,30000.0,9.44,60,B,credit_card,130000.0,26.23,OWN,10+ years,0
401,20000.0,11.99,36,C,debt_consolidation,68000.0,29.42,MORTGAGE,4 years,0
6994,10000.0,11.55,36,B,debt_consolidation,57800.0,28.86,RENT,8 years,0
4185,35000.0,17.99,36,D,debt_consolidation,126800.0,18.12,MORTGAGE,10+ years,0
11106,20000.0,12.62,36,C,debt_consolidation,60000.0,25.7,RENT,2 years,1
9645,14450.0,20.99,60,E,debt_consolidation,51000.0,32.05,MORTGAGE,3 years,1
8416,7200.0,8.9,36,A,debt_consolidation,22000.0,7.69,OWN,10+ years,1
573,25000.0,12.69,36,C,debt_consolidation,107000.0,24.02,RENT,10+ years,0
2370,11000.0,14.65,36,C,debt_consolidation,48700.0,26.32,RENT,3 years,0
407,27350.0,13.67,60,C,credit_card,65000.0,26.44,MORTGAGE,< 1 year,0
10981,9000.0,13.11,36,B,credit_card,73000.0,23.39,RENT,2 years,0
8342,1650.0,5.32,36,A,credit_card,60000.0,19.96,RENT,3 years,0
7202,3000.0,11.47,36,B,home_improvement,48981.0,11.0,RENT,10+ years,0
5646,6000.0,11.53,36,B,other,80000.0,4.41,RENT,2 years,0
5957,3550.0,11.39,36,B,medical,100000.0,8.52,MORTGAGE,10+ years,0
1866,16000.0,14.08,60,C,major_purchase,87000.0,12.28,OWN,< 1 year,0
9357,35000.0,18.54,60,E,debt_consolidation,150000.0,17.17,OWN,5 years,0
4921,26400.0,12.99,60,B,credit_card,120000.0,18.89,MORTGAGE,10+ years,0
1209,18000.0,13.99,60,C,debt_consolidation,55000.0,20.98,MORTGAGE,10+ years,0
8475,15000.0,7.89,36,A,debt_consolidation,35000.0,29.56,RENT,4 years,0
4488,24000.0,10.99,36,B,debt_consolidation,138800.0,24.65,MORTGAGE,6 years,0
9620,14000.0,19.52,60,E,debt_consolidation,75000.0,21.34,MORTGAGE,2 years,0
9018,22000.0,6.49,36,A,credit_card,92114.88,21.7,RENT,2 years,0
9020,20000.0,5.32,36,A,debt_consolidation,108000.0,17.41,MORTGAGE,10+ years,0
9919,1900.0,26.57,36,F,other,30000.0,46.88,RENT,2 years,0
4448,30000.0,8.39,36,B,debt_consolidation,200000.0,10.65,MORTGAGE,10+ years,0
3165,29250.0,17.27,36,D,debt_consolidation,65000.0,19.59,MORTGAGE,3 years,0
10169,25000.0,12.69,36,C,major_purchase,180000.0,4.83,RENT,4 years,0
10154,12000.0,16.99,60,D,debt_consolidation,47000.0,38.43,MORTGAGE,10+ years,1
5296,13200.0,9.17,36,B,debt_consolidation,68000.0,20.95,RENT,10+ years,0
8188,3500.0,6.71,36,A,credit_card,56000.0,11.42,MORTGAGE,5 years,0
6070,10000.0,9.16,60,B,debt_consolidation,68000.0,24.44,MORTGAGE,10+ years,0
2161,5400.0,14.3,36,C,credit_card,59000.0,23.47,MORTGAGE,7 years,0
8010,14700.0,5.32,36,A,major_purchase,162000.0,4.42,MORTGAGE,10+ years,0
8005,5600.0,7.24,36,A,debt_consolidation,78000.0,14.34,RENT,10+ years,0
6897,36000.0,8.39,60,B,debt_consolidation,90000.0,25.29,OWN,2 years,0
9301,7200.0,20.49,36,E,debt_consolidation,45000.0,12.24,RENT,10+ years,1
29,15000.0,15.05,36,C,credit_card,161000.0,5.66,MORTGAGE,8 years,0
7065,15000.0,9.17,60,B,home_improvement,145000.0,7.4,MORTGAGE,4 years,1
4218,8500.0,20.2,36,D,home_improvement,85000.0,12.9,MORTGAGE,9 years,0
6608,18000.0,8.18,36,B,debt_consolidation,90000.0,10.21,MORTGAGE,2 years,0
7285,13200.0,7.39,60,A,other,52000.0,25.94,MORTGAGE,10+ years,0
3044,40000.0,21.49,36,D,debt_consolidation,80796.0,32.28,MORTGAGE,10+ years,0
754,8000.0,13.98,36,C,debt_consolidation,43000.0,25.34,MORTGAGE,1 year,0
1512,25000.0,14.33,60,C,debt_consolidation,240000.0,15.02,RENT,1 year,0
5347,5000.0,11.99,36,B,home_improvement,115000.0,29.32,MORTGAGE,10+ years,0
3739,25300.0,20.0,60,D,home_improvement,55000.0,28.65,MORTGAGE,10+ years,0
4182,14400.0,18.75,36,D,other,89000.0,9.72,MORTGAGE,10+ years,1
361,12000.0,17.27,60,C,debt_consolidation,63000.0,2.91,MORTGAGE,10+ years,0
5084,10000.0,9.99,36,B,debt_consolidation,104000.0,21.38,RENT,< 1 year,0
4652,10000.0,10.99,36,B,debt_consolidation,60000.0,9.16,MORTGAGE,8 years,0
309,30000.0,13.33,60,C,debt_consolidation,130000.0,18.57,RENT,2 years,1
5555,10000.0,12.85,36,B,debt_consolidation,54350.0,15.88,RENT,10+ years,0
8167,21000.0,7.12,36,A,debt_consolidation,85000.0,27.08,MORTGAGE,10+ years,0
9943,17625.0,19.36,60,F,credit_card,55000.0,24.72,RENT,< 1 year,0
1132,15000.0,12.99,36,C,credit_card,75000.0,15.2,MORTGAGE,9 years,0
1406,16000.0,13.67,60,C,debt_consolidation,70000.0,10.94,MORTGAGE,10+ years,1
7769,6000.0,7.91,36,A,other,75000.0,21.34,MORTGAGE,< 1 year,0
9615,12000.0,22.74,60,E,credit_card,62000.0,20.03,RENT,10+ years,0
2586,4000.0,13.59,36,C,debt_consolidation,31800.0,17.55,RENT,3 years,0
10805,12000.0,9.17,36,B,debt_consolidation,60000.0,21.72,MORTGAGE,< 1 year,0
7739,8000.0,7.49,36,A,credit_card,103000.0,22.99,RENT,5 years,0
10083,18000.0,14.99,60,C,major_purchase,65000.0,15.23,MORTGAGE,8 years,0
5639,16000.0,10.49,36,B,debt_consolidation,67000.0,18.27,MORTGAGE,10+ years,0
2883,4375.0,17.97,36,D,debt_consolidation,86700.0,6.8,RENT,10+ years,0
8173,6500.0,6.71,36,A,credit_card,28500.0,39.83,MORTGAGE,2 years,1
8769,4000.0,6.97,36,A,home_improvement,89000.0,15.99,MORTGAGE,5 years,0
63,13000.0,13.33,36,C,credit_card,62000.0,22.45,OWN,10+ years,0
1449,5000.0,12.88,36,C,home_improvement,50000.0,25.44,MORTGAGE,3 years,0
6879,5000.0,11.49,36,B,debt_consolidation,81500.0,13.16,RENT,1 year,1
8468,15000.0,6.68,36,A,credit_card,102000.0,11.15,RENT,7 years,0
8723,12000.0,8.19,36,A,debt_consolidation,37000.0,14.95,OWN,10+ years,0
347,7500.0,14.65,36,C,debt_consolidation,60000.0,22.82,RENT,7 years,0
2253,8000.0,12.74,36,C,small_business,37000.0,20.27,RENT,7 years,0
